

ITEM¹øÈ£	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	»óÁ¡ ÆÇ¸Å°¡	»óÁ¡¿¡¼­ »ì ¶§	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
75003	±Í¿©¿î ¸¸µÎ¸Ó¸®(¿¬Ã»»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	1003	0	0	0	0	0	0	0	0
75004	±Í¿©¿î ¸¸µÎ¸Ó¸®(¿¬°¥»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	1004	0	0	0	0	0	0	0	0
75005	Çì¾î¹êµå ¼ôÄÆ(°¥»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	1005	0	0	0	0	0	0	0	0
75006	Çì¾î¹êµå ¼ôÄÆ(¾ÆÀÌº¸¸®)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	1006	0	0	0	0	0	0	0	0
75007	Çì¾î¹êµå ¼ôÄÆ(¿¬Ã»»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	1007	0	0	0	0	0	0	0	0
75008	Çì¾î¹êµå ¼ôÄÆ(³ì»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	1008	0	0	0	0	0	0	0	0
75009	µÚÂÊ¸¸µÎ ¹­À½¸Ó¸®(°ËÀº»ö	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	1009	0	0	0	0	0	0	0	0
75010	µÚÂÊ¸¸µÎ ¹­À½¸Ó¸®(¿¬È«»ö	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	1010	0	0	0	0	0	0	0	0
75011	µÚÂÊ¸¸µÎ ¹­À½¸Ó¸®(¿¬°¥»ö	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	1011	0	0	0	0	0	0	0	0
75012	µÚÂÊ¸¸µÎ ¹­À½¸Ó¸®(³ì»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	1012	0	0	0	0	0	0	0	0
75013	¾ÆÇÁ·Î Çì¾î	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	1013	0	0	0	0	0	0	0	0
75014	¾ÆÇÁ·Î Çì¾î	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	1013	0	0	0	0	0	0	0	0
75015	Àü¸ð	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	1014	0	0	0	0	0	0	0	0
75016	Àü¸ð	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	1014	0	0	0	0	0	0	0	0
75017	»ç¸·¿ë ½ºÄ«ÇÁ	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	1015	0	0	0	0	0	0	0	0
75018	»ç¸·¿ë µÎ°Ç¼¼Æ®	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	1016	0	0	0	0	0	0	0	0
75019	ÅÍ¹ø	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	1017	0	0	0	0	0	0	0	0
75020	ÇÒ·ÎÀ© È£¹Ú¸Ó¸®	ITEM_QUEST	0	1	ANTI_MALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
75201	Àå¹ß ¹­À½¸Ó¸®(°¥»ö)	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	2001	0	0	0	0	0	0	0	0
75202	Àå¹ß ¹­À½¸Ó¸®(ÃÊ·Ï»ö)	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	2002	0	0	0	0	0	0	0	0
75203	Àå¹ß ¹­À½¸Ó¸®(Ã»»ö)	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	2003	0	0	0	0	0	0	0	0
75204	Àå¹ß ¹­À½¸Ó¸®(¾ÆÀÌº¸¸®)	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	2004	0	0	0	0	0	0	0	0
75205	µÎ°Ç(Èò»ö)	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	2005	0	0	0	0	0	0	0	0
75206	µÎ°Ç(Èæ·Ï»ö)	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	2006	0	0	0	0	0	0	0	0
75207	µÎ°Ç(È²Åä»ö)	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	2007	0	0	0	0	0	0	0	0
75208	µÎ°Ç(ºÓÀº»ö)	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	2008	0	0	0	0	0	0	0	0
75209	»þ±âÄÆ(ºÓÀº»ö)	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	2009	0	0	0	0	0	0	0	0
75210	»þ±âÄÆ(Ã»·Ï»ö)	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	2010	0	0	0	0	0	0	0	0
75211	»þ±âÄÆ(°ËÀº»ö)	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	2011	0	0	0	0	0	0	0	0
75212	»þ±âÄÆ(³ë¶õ»ö)	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	2012	0	0	0	0	0	0	0	0
75213	¾ÆÇÁ·Î Çì¾î	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	2013	0	0	0	0	0	0	0	0
75214	¾ÆÇÁ·Î Çì¾î	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	2013	0	0	0	0	0	0	0	0
75215	Àü¸³	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	2014	0	0	0	0	0	0	0	0
75216	Àü¸³	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	2014	0	0	0	0	0	0	0	0
75217	ºÓÀº ¿øÅë¸ðÀÚ	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	2015	0	0	0	0	0	0	0	0
75218	·Î·»½ºÇ³ µÎ°Ç	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	2016	0	0	0	0	0	0	0	0
75219	ÅÍ¹ø	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	2017	0	0	0	0	0	0	0	0
75220	ÇÒ·ÎÀ© È£¹Ú¸Ó¸®	ITEM_QUEST	0	1	ANTI_FEMALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
75401	º¸ÀÌ½¬ ¹­À½¸Ó¸®(È¸»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	3001	0	0	0	0	0	0	0	0
75402	º¸ÀÌ½¬ ¹­À½¸Ó¸®(¿¬°¥»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	3002	0	0	0	0	0	0	0	0
75403	º¸ÀÌ½¬ ¹­À½¸Ó¸®(³ë¶õ»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	3003	0	0	0	0	0	0	0	0
75404	º¸ÀÌ½¬ ¹­À½¸Ó¸®(³ì»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	3004	0	0	0	0	0	0	0	0
75405	ÆÇÅ¸½ºÆ½ ½ºÆ®·¹ÀÌÆ®(Èò»ö	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	3005	0	0	0	0	0	0	0	0
75406	ÆÇÅ¸½ºÆ½ ½ºÆ®·¹ÀÌÆ®(ºÓÀº	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	3006	0	0	0	0	0	0	0	0
75407	ÆÇÅ¸½ºÆ½ ½ºÆ®·¹ÀÌÆ®(°ËÀº	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	3007	0	0	0	0	0	0	0	0
75408	ÆÇÅ¸½ºÆ½ ½ºÆ®·¹ÀÌÆ®(º¸¶ó	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	3008	0	0	0	0	0	0	0	0
75409	ºñ¿£³ª ¹­À½¸Ó¸®(Èò»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	3009	0	0	0	0	0	0	0	0
75410	ºñ¿£³ª ¹­À½¸Ó¸®(º¸¶ó»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	3010	0	0	0	0	0	0	0	0
75411	ºñ¿£³ª ¹­À½¸Ó¸®(°ËÀº»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	3011	0	0	0	0	0	0	0	0
75412	ºñ¿£³ª ¹­À½¸Ó¸®(°¥»ö)	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	3012	0	0	0	0	0	0	0	0
75413	¾ÆÇÁ·Î Çì¾î	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	3013	0	0	0	0	0	0	0	0
75414	¾ÆÇÁ·Î Çì¾î	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	3013	0	0	0	0	0	0	0	0
75415	Àü¸ð	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	3014	0	0	0	0	0	0	0	0
75416	Àü¸ð	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	3014	0	0	0	0	0	0	0	0
75417	»ç¸·¿ë ½ºÄ«ÇÁ	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	3015	0	0	0	0	0	0	0	0
75418	»ç¸·¿ë µÎ°Ç¼¼Æ®	ITEM_QUEST	0	1	ANTI_MALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_STACK | ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	3016	0	0	0	0	0	0	0	0
